year,quarter,region,area,sex,age_group,value,unit,source
2562,ไตรมาสที่ 4,ภาคเหนือ,ในเขตเทศบาล,รวม,30-34 ปี,0.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,ภาคเหนือ,นอกเขตเทศบาล,รวม,30-34 ปี,1.10,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,รวม,รวม,30-34 ปี,0.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,ในเขตเทศบาล,รวม,30-34 ปี,0.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,รวม,30-34 ปี,0.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,ภาคใต้,รวม,รวม,30-34 ปี,0.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,ภาคใต้,ในเขตเทศบาล,รวม,30-34 ปี,2.00,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,ภาคใต้,นอกเขตเทศบาล,รวม,30-34 ปี,1.00,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ทั่วประเทศ,รวม,รวม,35-39 ปี,0.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ทั่วประเทศ,ในเขตเทศบาล,รวม,35-39 ปี,0.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ทั่วประเทศ,นอกเขตเทศบาล,รวม,35-39 ปี,0.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,กรุงเทพมหานคร,ในเขตเทศบาล,รวม,35-39 ปี,0.10,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ภาคกลาง,รวม,รวม,35-39 ปี,0.10,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ภาคกลาง,ในเขตเทศบาล,รวม,35-39 ปี,0.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ภาคกลาง,นอกเขตเทศบาล,รวม,35-39 ปี,0.80,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ภาคเหนือ,รวม,รวม,35-39 ปี,0.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ภาคเหนือ,ในเขตเทศบาล,รวม,35-39 ปี,0.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ภาคเหนือ,นอกเขตเทศบาล,รวม,35-39 ปี,0.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ภาคตะวันออกเฉียงเหนือ,รวม,รวม,35-39 ปี,0.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ภาคตะวันออกเฉียงเหนือ,ในเขตเทศบาล,รวม,35-39 ปี,0.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,รวม,35-39 ปี,0.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ภาคใต้,รวม,รวม,35-39 ปี,0.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ภาคใต้,ในเขตเทศบาล,รวม,35-39 ปี,0.80,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ภาคใต้,นอกเขตเทศบาล,รวม,35-39 ปี,0.80,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ทั่วประเทศ,รวม,รวม,35-39 ปี,0.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ทั่วประเทศ,ในเขตเทศบาล,รวม,35-39 ปี,0.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ทั่วประเทศ,นอกเขตเทศบาล,รวม,35-39 ปี,0.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,กรุงเทพมหานคร,ในเขตเทศบาล,รวม,35-39 ปี,0.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ภาคกลาง,รวม,รวม,35-39 ปี,0.80,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ภาคกลาง,ในเขตเทศบาล,รวม,35-39 ปี,1.00,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ภาคกลาง,นอกเขตเทศบาล,รวม,35-39 ปี,0.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ภาคเหนือ,รวม,รวม,35-39 ปี,0.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ภาคเหนือ,ในเขตเทศบาล,รวม,35-39 ปี,1.10,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ภาคตะวันออกเฉียงเหนือ,รวม,รวม,35-39 ปี,0.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ภาคตะวันออกเฉียงเหนือ,ในเขตเทศบาล,รวม,35-39 ปี,0.10,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,รวม,35-39 ปี,0.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ภาคใต้,รวม,รวม,35-39 ปี,0.80,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ภาคใต้,ในเขตเทศบาล,รวม,35-39 ปี,0.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ภาคใต้,นอกเขตเทศบาล,รวม,35-39 ปี,1.00,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,ทั่วประเทศ,รวม,รวม,35-39 ปี,0.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,ทั่วประเทศ,ในเขตเทศบาล,รวม,35-39 ปี,0.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,ทั่วประเทศ,นอกเขตเทศบาล,รวม,35-39 ปี,0.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,กรุงเทพมหานคร,ในเขตเทศบาล,รวม,35-39 ปี,0.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,ภาคกลาง,รวม,รวม,35-39 ปี,0.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,ภาคกลาง,ในเขตเทศบาล,รวม,35-39 ปี,0.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
